-1.098715980690709720e-01 -1.378652793414853264e-02 -3.625289146353517095e-02
-7.302246974226883625e-02 -3.165723763306335647e-02 -1.576449324663533116e-02
-9.826615730320775732e-02 -1.311076090550434940e-02 -4.543649789753356950e-05
-1.041883171528140417e-01 -1.470334372492894046e-02 -5.705574497669134437e-02
-9.439983487560235642e-02 -7.823183719943979653e-02 3.228390498708863087e-03
-1.069967800299837235e-01 -7.618171875185152098e-02 -1.167640725913282607e-02
