5.348637439638604940e-01 4.989207641486250733e-01 5.104600924359892211e-01 6.228182031800507668e-01 4.599283181034405921e-01 5.923920679115923793e-01
5.456160031300043567e-01 5.609796595482050563e-01 5.669616947859723588e-01 5.980153900205971151e-01 6.051814838201996505e-01 4.309380789215996321e-01
5.256966420813473650e-01 5.257538923178122214e-01 5.545037094841196446e-01 6.028721524492922645e-01 6.047402128236049057e-01 6.338442692315204852e-01
6.056773426176295105e-01 5.533480440741630479e-01 5.462140633053474970e-01 5.823746845749749879e-01 5.532644278923811720e-01 5.440317926368296586e-01
5.252680168153617268e-01 4.957186737326144677e-01 5.889355894981047612e-01 5.351753018521094862e-01 5.817405357366899343e-01 6.949506564520978591e-01
5.001211925716246842e-01 5.948760475870359388e-01 5.463297629936003652e-01 5.482310744464357066e-01 6.638721006743582009e-01 5.957574888017052039e-01
