-1.029590649259580282e+01 -9.039077111071893711e+00 -7.955290247143853577e+00
-1.027149419468419289e+01 -8.963077890078551491e+00 -7.993121608396956290e+00
-1.029949398962301643e+01 -9.018521600213487588e+00 -8.009297622030016939e+00
-1.030034219247344573e+01 -9.028290853511343528e+00 -8.005833613456065478e+00
-1.021755292887595878e+01 -8.976004000623490242e+00 -7.950127885750495338e+00
-1.020089535610038567e+01 -8.991466248494184299e+00 -7.987645833438305587e+00
