-2.436902364655976760e-01 -1.446997332544430748e-01 -1.450231835464541597e-01
-3.021119968823970381e-01 -2.069912835679863505e-01 -1.366063778680214891e-01
-3.268596012735118794e-01 -9.847549013815196095e-02 -1.171049653685838909e-01
-2.714380354476843560e-01 -1.531584329258934285e-01 -1.286379899862670761e-01
-2.921478145252417447e-01 -1.735863822903807863e-01 -1.399742315244499880e-01
-4.189092271629082931e-01 -1.728154851099324429e-01 -1.000755851324245521e-01
