log10(Mass) as a 10-th power polynomial of MagG 
a0: 5.2951695081428651E-01
a1: -1.5827136745981818E-01
a2: 8.4871478522417707E-03
a3: 7.8449380571379954E-04
a4: -5.2267549153639953E-05
a5: -1.6957228195696253E-05
a6: 1.6858627515537989E-06
a7: -6.8083605428022648E-08
a8: 1.4781005839376326E-09
a9: 7.7057036188153745E-11
a10: -4.4776519490406922E-12
