-1.030222009763103586e+01 -8.968152388135045783e+00 -8.032389276293537606e+00
-1.031967275352645075e+01 -8.999087572980377203e+00 -7.982989736638834266e+00
-1.024213661079157589e+01 -8.978691691813391884e+00 -7.991989977949671697e+00
-1.028264292615051012e+01 -9.074098521005442564e+00 -8.002481254350405138e+00
-1.027776333210451654e+01 -9.036378395747616921e+00 -7.976719877559720118e+00
-1.038957100443607828e+01 -9.118196722397533094e+00 -7.989141069392575289e+00
