5.677515883226253585e-02 1.105172242543414063e-01 2.241686174966708300e-01 4.269115403700545208e-01 8.325002887943026009e-01 1.628848545263744230e+00
5.477913351688679794e-02 1.095064521057567963e-01 2.188987422785679537e-01 4.196170981798208466e-01 8.097644615356287545e-01 1.647396308940264120e+00
5.579803359426582787e-02 1.082403769304827179e-01 2.228079304366141766e-01 4.458348275979723274e-01 8.167221900044843164e-01 1.662709302514786103e+00
5.586790027699592431e-02 1.085464590855642897e-01 2.194022335857667705e-01 4.476747774250028344e-01 8.032466769096627823e-01 1.546546744352551350e+00
5.466156542906468879e-02 1.092569910639096253e-01 2.177254425175862707e-01 4.459927915239297880e-01 8.192185311328972208e-01 1.415580593999115733e+00
5.595832360063460187e-02 1.095165079129494790e-01 2.267597208950275223e-01 4.443486113053819464e-01 8.165716512061980126e-01 1.632199203447291858e+00
